TranscriptID	GeneID	TranscriptCategory	GeneSymbol
XM_049859882.1	LOC126062377	mRNA	LOC126062377
XM_049859883.1	LOC126062371	mRNA	LOC126062371
XM_049859884.1	LOC126062378	mRNA	LOC126062378
XM_049859885.1	LOC126062379	mRNA	LOC126062379
XM_049859886.1	LOC126062380	mRNA	LOC126062380
XM_049859887.1	LOC126062381	mRNA	LOC126062381
XM_049859888.1	LOC126062382	mRNA	LOC126062382
XM_049859889.1	LOC126062382	mRNA	LOC126062382
XM_049859890.1	LOC126062383	mRNA	LOC126062383
XM_049859891.1	LOC126062371	mRNA	LOC126062371
XM_049859892.1	LOC126062384	mRNA	LOC126062384
XM_049859893.1	LOC126062386	mRNA	LOC126062386
XM_049859894.1	LOC126062387	mRNA	LOC126062387
XM_049859895.1	LOC126062388	mRNA	LOC126062388
XM_049859896.1	LOC126062389	mRNA	LOC126062389
XM_049859897.1	LOC126062390	mRNA	LOC126062390
XM_049859898.1	LOC126062371	mRNA	LOC126062371
XM_049859899.1	LOC126062391	mRNA	LOC126062391
XM_049859900.1	LOC126062392	mRNA	LOC126062392
XM_049859901.1	LOC126062393	mRNA	FADS6
XM_049859902.1	LOC126062394	mRNA	LOC126062394
XM_049859903.1	LOC126062395	mRNA	CPSF4L
XM_049859904.1	LOC126062396	mRNA	MAP2K6
XM_049859905.1	LOC126062396	mRNA	MAP2K6
XM_049859906.1	LOC126062371	mRNA	LOC126062371
XM_049859907.1	LOC126062396	mRNA	MAP2K6
XM_049859908.1	LOC126062396	mRNA	MAP2K6
XM_049859909.1	LOC126062396	mRNA	MAP2K6
XM_049859910.1	LOC126062397	mRNA	GSDMA
XM_049859911.1	LOC126062398	mRNA	LOC126062398
XM_049859912.1	LOC126062398	mRNA	LOC126062398
XM_049859913.1	LOC126062398	mRNA	LOC126062398
XM_049859914.1	LOC126062398	mRNA	LOC126062398
XM_049859915.1	LOC126062398	mRNA	LOC126062398
XM_049859916.1	LOC126062371	mRNA	LOC126062371
XM_049859917.1	LOC126062398	mRNA	LOC126062398
XM_049859918.1	LOC126062398	mRNA	LOC126062398
XM_049859919.1	LOC126062398	mRNA	LOC126062398
XM_049859920.1	LOC126062398	mRNA	LOC126062398
XM_049859921.1	LOC126062399	mRNA	PSME3
XM_049859922.1	LOC126062399	mRNA	PSME3
XM_049859923.1	LOC126062400	mRNA	TAF15
XM_049859924.1	LOC126062401	mRNA	PCGF2
XM_049859925.1	LOC126062401	mRNA	PCGF2
XM_049859926.1	LOC126062401	mRNA	PCGF2
XM_049859927.1	LOC126062401	mRNA	PCGF2
XM_049859928.1	LOC126062401	mRNA	PCGF2
XM_049859929.1	LOC126062401	mRNA	PCGF2
XM_049859930.1	LOC126062402	mRNA	LOC126062402
XM_049859931.1	LOC126062403	mRNA	PSMB3
XM_049859932.1	LOC126062404	mRNA	CISD3
XM_049859933.1	LOC126062406	mRNA	CSF3
XM_049859934.1	LOC126062406	mRNA	CSF3
XM_049859935.1	LOC126062407	mRNA	BAHCC1
XM_049859936.1	LOC126062407	mRNA	BAHCC1
XM_049859937.1	LOC126062407	mRNA	BAHCC1
XM_049859938.1	LOC126062410	mRNA	UBE2Z
XM_049859939.1	LOC126062411	mRNA	SNF8
XM_049859940.1	LOC126062411	mRNA	SNF8
XM_049859941.1	LOC126062408	mRNA	TPPP
XM_049859942.1	LOC126062412	mRNA	LOC126062412
XM_049859943.1	LOC126062413	mRNA	LOC126062413
XM_049859944.1	LOC126062415	mRNA	KCNH6
XM_049859945.1	LOC126062415	mRNA	KCNH6
XM_049859946.1	LOC126062415	mRNA	KCNH6
XM_049859947.1	LOC126062416	mRNA	PSMD11
XM_049859948.1	LOC126062408	mRNA	TPPP
XM_049859949.1	LOC126062417	mRNA	LOC126062417
XM_049859950.1	LOC126062418	mRNA	KCNH4
XM_049859951.1	LOC126062419	mRNA	ARHGAP23
XM_049859952.1	LOC126062419	mRNA	ARHGAP23
XM_049859953.1	LOC126062420	mRNA	SLC43A2
XM_049859954.1	LOC126062420	mRNA	SLC43A2
XM_049859955.1	LOC126062408	mRNA	TPPP
XM_049859956.1	LOC126062421	mRNA	PRPF8
XM_049859957.1	LOC126062421	mRNA	PRPF8
XM_049859958.1	LOC126062422	mRNA	TSPOAP1
XM_049859959.1	LOC126062422	mRNA	TSPOAP1
XM_049859960.1	LOC126062422	mRNA	TSPOAP1
XM_049859961.1	LOC126062422	mRNA	TSPOAP1
XM_049859962.1	LOC126062422	mRNA	TSPOAP1
XM_049859963.1	LOC126062422	mRNA	TSPOAP1
XM_049859964.1	LOC126062422	mRNA	TSPOAP1
XM_049859965.1	LOC126062422	mRNA	TSPOAP1
XM_049859966.1	LOC126062424	mRNA	TRIP13
XM_049859967.1	LOC126062427	mRNA	GAS2L2
XM_049859968.1	LOC126062428	mRNA	TMEM88
XM_049859969.1	LOC126062428	mRNA	TMEM88
XM_049859970.1	LOC126062429	mRNA	KCTD2
XM_049859971.1	LOC126062430	mRNA	ATP5PD
XM_049859972.1	LOC126062424	mRNA	TRIP13
XM_049859973.1	LOC126062432	mRNA	ZBTB4
XM_049859974.1	LOC126062432	mRNA	ZBTB4
XM_049859975.1	LOC126062432	mRNA	ZBTB4
XM_049859976.1	LOC126062432	mRNA	ZBTB4
XM_049859977.1	LOC126062432	mRNA	ZBTB4
XM_049859978.1	LOC126062432	mRNA	ZBTB4
XM_049859979.1	LOC126062433	mRNA	CHRNB1
XM_049859980.1	LOC126062433	mRNA	CHRNB1
XM_049859981.1	LOC126062433	mRNA	CHRNB1
XM_049859982.1	LOC126062435	mRNA	TRPV1
XM_049859983.1	LOC126062436	mRNA	SHPK
XM_049859984.1	LOC126062437	mRNA	LOC126062437
XM_049859985.1	LOC126062434	mRNA	SLC12A7
XM_049859986.1	LOC126062437	mRNA	LOC126062437
XM_049859987.1	LOC126062437	mRNA	LOC126062437
XM_049859988.1	LOC126062438	mRNA	LOC126062438
XM_049859989.1	LOC126062438	mRNA	LOC126062438
XM_049859990.1	LOC126062439	mRNA	DLX3
XM_049859991.1	LOC126062440	mRNA	DHX40
XM_049859992.1	LOC126062440	mRNA	DHX40
XM_049859993.1	LOC126062441	mRNA	PELP1
XM_049859994.1	LOC126062434	mRNA	SLC12A7
XM_049859995.1	LOC126062442	mRNA	WSCD1
XM_049859996.1	LOC126062442	mRNA	WSCD1
XM_049859997.1	LOC126062442	mRNA	WSCD1
XM_049859998.1	LOC126062442	mRNA	WSCD1
XM_049859999.1	LOC126062443	mRNA	ZNF594
XM_049860000.1	LOC126062443	mRNA	ZNF594
XM_049860001.1	LOC126062434	mRNA	SLC12A7
XM_049860002.1	LOC126062444	mRNA	SLC13A5
XM_049860003.1	LOC126062444	mRNA	SLC13A5
XM_049860004.1	LOC126062444	mRNA	SLC13A5
XM_049860005.1	LOC126062444	mRNA	SLC13A5
XM_049860006.1	LOC126062445	mRNA	SARM1
XM_049860007.1	LOC126062445	mRNA	SARM1
XM_049860008.1	LOC126062445	mRNA	SARM1
XM_049860009.1	LOC126062446	mRNA	SLC46A1
XM_049860010.1	LOC126062434	mRNA	SLC12A7
XM_049860011.1	LOC126062447	mRNA	SAP30BP
XM_049860012.1	LOC126062447	mRNA	SAP30BP
XM_049860013.1	LOC126062447	mRNA	SAP30BP
XM_049860014.1	LOC126062447	mRNA	SAP30BP
XM_049860015.1	LOC126062448	mRNA	PIMREG
XM_049860016.1	LOC126062450	mRNA	ABR
XM_049860017.1	LOC126062450	mRNA	ABR
XM_049860018.1	LOC126062434	mRNA	SLC12A7
XM_049860019.1	LOC126062450	mRNA	ABR
XM_049860020.1	LOC126062450	mRNA	ABR
XM_049860021.1	LOC126062450	mRNA	ABR
XM_049860022.1	LOC126062452	mRNA	NXN
XM_049860023.1	LOC126062453	mRNA	MRM3
XM_049860024.1	LOC126062454	mRNA	GLOD4
XM_049860025.1	LOC126062455	mRNA	GOSR1
XM_049860026.1	LOC126062434	mRNA	SLC12A7
XM_049860027.1	LOC126062455	mRNA	GOSR1
XM_049860028.1	LOC126062456	mRNA	BHLHA9
XM_049860029.1	LOC126062457	mRNA	TIMM22
XM_049860030.1	LOC126062458	mRNA	LOC126062458
XM_049860031.1	LOC126062460	mRNA	SOCS7
XM_049860032.1	LOC126062460	mRNA	SOCS7
XM_049860033.1	LOC126062460	mRNA	SOCS7
XM_049860034.1	LOC126062434	mRNA	SLC12A7
XM_049860035.1	LOC126062461	mRNA	ST6GALNAC2
XM_049860036.1	LOC126062461	mRNA	ST6GALNAC2
XM_049860037.1	LOC126062461	mRNA	ST6GALNAC2
XM_049860038.1	LOC126062461	mRNA	ST6GALNAC2
XM_049860039.1	LOC126062461	mRNA	ST6GALNAC2
XM_049860040.1	LOC126062461	mRNA	ST6GALNAC2
XM_049860041.1	LOC126062462	mRNA	LOC126062462
XM_049860042.1	LOC126062434	mRNA	SLC12A7
XM_049860043.1	LOC126062464	mRNA	SP2
XM_049860044.1	LOC126062464	mRNA	SP2
XM_049860045.1	LOC126062465	mRNA	ZPBP2
XM_049860046.1	LOC126062466	mRNA	KIF1C
XM_049860047.1	LOC126062466	mRNA	KIF1C
XM_049860048.1	LOC126062466	mRNA	KIF1C
XM_049860049.1	LOC126062468	mRNA	INCA1
XM_049860050.1	LOC126062468	mRNA	INCA1
XM_049860051.1	LOC126062468	mRNA	INCA1
XM_049860052.1	LOC126062468	mRNA	INCA1
XM_049860053.1	LOC126062469	mRNA	LOC126062469
XM_049860054.1	LOC126062470	mRNA	KPNB1
XM_049860055.1	LOC126062471	mRNA	HGS
XM_049860056.1	LOC126062471	mRNA	HGS
XM_049860057.1	LOC126062471	mRNA	HGS
XM_049860058.1	LOC126062471	mRNA	HGS
XM_049860059.1	LOC126062472	mRNA	MRPL12
XM_049860060.1	LOC126062474	mRNA	LOC126062474
XM_049860061.1	LOC126062475	mRNA	HEATR6
XM_049860062.1	LOC126062475	mRNA	HEATR6
XM_049860063.1	LOC126062475	mRNA	HEATR6
XM_049860064.1	LOC126062473	mRNA	ROPN1L
XM_049860065.1	LOC126062476	mRNA	ALOX12B
XM_049860066.1	LOC126062477	mRNA	CRK
XM_049860067.1	LOC126062477	mRNA	CRK
XM_049860068.1	LOC126062478	mRNA	DHX8
XM_049860069.1	LOC126062479	mRNA	ETV4
XM_049860070.1	LOC126062479	mRNA	ETV4
XM_049860071.1	LOC126062479	mRNA	ETV4
XM_049860072.1	LOC126062480	mRNA	SLC16A5
XM_049860073.1	LOC126062473	mRNA	ROPN1L
XM_049860074.1	LOC126062480	mRNA	SLC16A5
XM_049860075.1	LOC126062480	mRNA	SLC16A5
XM_049860076.1	LOC126062480	mRNA	SLC16A5
XM_049860077.1	LOC126062480	mRNA	SLC16A5
XM_049860078.1	LOC126062480	mRNA	SLC16A5
XM_049860079.1	LOC126062480	mRNA	SLC16A5
XM_049860080.1	LOC126062482	mRNA	ARMC7
XM_049860081.1	LOC126062482	mRNA	ARMC7
XM_049860082.1	LOC126062482	mRNA	ARMC7
XM_049860083.1	LOC126062482	mRNA	ARMC7
XM_049860084.1	LOC126062484	mRNA	NT5C
XM_049860085.1	LOC126062485	mRNA	LYN
XM_049860086.1	LOC126062483	mRNA	MARCHF6
XM_049860087.1	LOC126062485	mRNA	LYN
XM_049860088.1	LOC126062485	mRNA	LYN
XM_049860089.1	LOC126062485	mRNA	LYN
XM_049860090.1	LOC126062485	mRNA	LYN
XM_049860091.1	LOC126062486	mRNA	PLAG1
XM_049860092.1	LOC126062486	mRNA	PLAG1
XM_049860093.1	LOC126062486	mRNA	PLAG1
XM_049860094.1	LOC126062487	mRNA	FAM110B
XM_049860095.1	LOC126062487	mRNA	FAM110B
XM_049860096.1	LOC126062487	mRNA	FAM110B
XM_049860097.1	LOC126062488	mRNA	BPNT2
XM_049860098.1	LOC126062489	mRNA	PENK
XM_049860099.1	LOC126062490	mRNA	RPS20
XM_049860100.1	LOC126062491	mRNA	CHCHD7
XM_049860101.1	LOC126062491	mRNA	CHCHD7
XM_049860102.1	LOC126062492	mRNA	BLTP2
XM_049860103.1	LOC126062492	mRNA	BLTP2
XM_049860104.1	LOC126062493	mRNA	RSKR
XM_049860105.1	LOC126062494	mRNA	PCYT2
XM_049860106.1	LOC126062494	mRNA	PCYT2
XM_049860107.1	LOC126062494	mRNA	PCYT2
XM_049860108.1	LOC126062496	mRNA	ALYREF
XM_049860109.1	LOC126062497	mRNA	NPB
XM_049860110.1	LOC126062498	mRNA	ANAPC11
XM_049860111.1	LOC126062499	mRNA	MMP28
XM_049860112.1	LOC126062499	mRNA	MMP28
XM_049860113.1	LOC126062502	mRNA	POLR2A
XM_049860114.1	LOC126062481	mRNA	LOC126062481
XM_049860115.1	LOC126062503	mRNA	DUS1L
XM_049860116.1	LOC126062503	mRNA	DUS1L
XM_049860117.1	LOC126062505	mRNA	GPS1
XM_049860118.1	LOC126062505	mRNA	GPS1
XM_049860119.1	LOC126062505	mRNA	GPS1
XM_049860120.1	LOC126062505	mRNA	GPS1
XM_049860121.1	LOC126062505	mRNA	GPS1
XM_049860122.1	LOC126062505	mRNA	GPS1
XM_049860123.1	LOC126062506	mRNA	RFNG
XM_049860124.1	LOC126062506	mRNA	RFNG
XM_049860125.1	LOC126062506	mRNA	RFNG
XM_049860126.1	LOC126062508	mRNA	CWC25
XM_049860127.1	LOC126062507	mRNA	CMBL
XM_049860128.1	LOC126062509	mRNA	PIP4K2B
XM_049860129.1	LOC126062510	mRNA	LOC126062510
XM_049860130.1	LOC126062511	mRNA	INTS2
XM_049860131.1	LOC126062511	mRNA	INTS2
XM_049860132.1	LOC126062511	mRNA	INTS2
XM_049860133.1	LOC126062511	mRNA	INTS2
XM_049860134.1	LOC126062511	mRNA	INTS2
XM_049860135.1	LOC126062511	mRNA	INTS2
XM_049860136.1	LOC126062512	mRNA	OTOP3
XM_049860137.1	LOC126062507	mRNA	CMBL
XM_049860138.1	LOC126062513	mRNA	LGALS3BP
XM_049860139.1	LOC126062514	mRNA	CANT1
XM_049860140.1	LOC126062514	mRNA	CANT1
XM_049860141.1	LOC126062515	mRNA	PVALEF
XM_049860142.1	LOC126062516	mRNA	LOC126062516
XM_049860143.1	LOC126062517	mRNA	ACTG1
XM_049860144.1	LOC126062517	mRNA	ACTG1
XM_049860145.1	LOC126062507	mRNA	CMBL
XM_049860146.1	LOC126062518	mRNA	MKS1
XM_049860147.1	LOC126062518	mRNA	MKS1
XM_049860148.1	LOC126062518	mRNA	MKS1
XM_049860149.1	LOC126062519	mRNA	LOC126062519
XM_049860150.1	LOC126062520	mRNA	EPX
XM_049860151.1	LOC126062522	mRNA	CAMTA2
XM_049860152.1	LOC126062522	mRNA	CAMTA2
XM_049860153.1	LOC126062522	mRNA	CAMTA2
XM_049860154.1	LOC126062522	mRNA	CAMTA2
XM_049860155.1	LOC126062522	mRNA	CAMTA2
XM_049860156.1	LOC126062522	mRNA	CAMTA2
XM_049860157.1	LOC126062522	mRNA	CAMTA2
XM_049860158.1	LOC126062523	mRNA	CCT5
XM_049860159.1	LOC126062522	mRNA	CAMTA2
XM_049860160.1	LOC126062522	mRNA	CAMTA2
XM_049860161.1	LOC126062522	mRNA	CAMTA2
XM_049860162.1	LOC126062524	mRNA	SPAG7
XM_049860163.1	LOC126062524	mRNA	SPAG7
XM_049860164.1	LOC126062525	mRNA	UNC45B
XM_049860165.1	LOC126062525	mRNA	UNC45B
XM_049860166.1	LOC126062525	mRNA	UNC45B
XM_049860167.1	LOC126062526	mRNA	DCAF7
XM_049860168.1	LOC126062523	mRNA	CCT5
XM_049860169.1	LOC126062527	mRNA	TNS4
XM_049860170.1	LOC126062529	mRNA	EXOC7
XM_049860171.1	LOC126062529	mRNA	EXOC7
XM_049860172.1	LOC126062529	mRNA	EXOC7
XM_049860173.1	LOC126062529	mRNA	EXOC7
XM_049860174.1	LOC126062530	mRNA	GALR2
XM_049860175.1	LOC126062531	mRNA	ZACN
XM_049860176.1	LOC126062533	mRNA	ITGB4
XM_049860177.1	LOC126062533	mRNA	ITGB4
XM_049860178.1	LOC126062533	mRNA	ITGB4
XM_049860179.1	LOC126062533	mRNA	ITGB4
XM_049860180.1	LOC126062532	mRNA	ATPSCKMT
XM_049860181.1	LOC126062533	mRNA	ITGB4
XM_049860182.1	LOC126062534	mRNA	TEX2
XM_049860183.1	LOC126062535	mRNA	ERN1
XM_049860184.1	LOC126062536	mRNA	PECAM1
XM_049860185.1	LOC126062536	mRNA	PECAM1
XM_049860186.1	LOC126062536	mRNA	PECAM1
XM_049860187.1	LOC126062536	mRNA	PECAM1
XM_049860188.1	LOC126062537	mRNA	DDX5
XM_049860189.1	LOC126062538	mRNA	POLG2
XM_049860190.1	LOC126062538	mRNA	POLG2
XM_049860191.1	LOC126062538	mRNA	POLG2
XM_049860192.1	LOC126062539	mRNA	MILR1
XM_049860193.1	LOC126062532	mRNA	ATPSCKMT
XM_049860194.1	LOC126062539	mRNA	MILR1
XM_049860195.1	LOC126062539	mRNA	MILR1
XM_049860196.1	LOC126062539	mRNA	MILR1
XM_049860197.1	LOC126062539	mRNA	MILR1
XM_049860198.1	LOC126062540	mRNA	PCTP
XM_049860199.1	LOC126062540	mRNA	PCTP
XM_049860200.1	LOC126062541	mRNA	TMEM100
XM_049860201.1	LOC126062532	mRNA	ATPSCKMT
XM_049860202.1	LOC126062541	mRNA	TMEM100
XM_049860203.1	LOC126062541	mRNA	TMEM100
XM_049860204.1	LOC126062541	mRNA	TMEM100
XM_049860205.1	LOC126062544	mRNA	KCNJ2
XM_049860206.1	LOC126062544	mRNA	KCNJ2
XM_049860207.1	LOC126062544	mRNA	KCNJ2
XM_049860208.1	LOC126062544	mRNA	KCNJ2
XM_049860209.1	LOC126062532	mRNA	ATPSCKMT
XM_049860210.1	LOC126062545	mRNA	KCNJ16
XM_049860211.1	LOC126062545	mRNA	KCNJ16
XM_049860212.1	LOC126062545	mRNA	KCNJ16
XM_049860213.1	LOC126062545	mRNA	KCNJ16
XM_049860214.1	LOC126062545	mRNA	KCNJ16
XM_049860215.1	LOC126062545	mRNA	KCNJ16
XM_049860216.1	LOC126062546	mRNA	ITGA3
XM_049860217.1	LOC126062546	mRNA	ITGA3
XM_049860218.1	LOC126062547	mRNA	SPECC1
XM_049860219.1	LOC126062532	mRNA	ATPSCKMT
XM_049860220.1	LOC126062547	mRNA	SPECC1
XM_049860221.1	LOC126062547	mRNA	SPECC1
XM_049860222.1	LOC126062547	mRNA	SPECC1
XM_049860223.1	LOC126062547	mRNA	SPECC1
XM_049860224.1	LOC126062547	mRNA	SPECC1
XM_049860225.1	LOC126062548	mRNA	LOC126062548
XM_049860226.1	LOC126062548	mRNA	LOC126062548
XM_049860227.1	LOC126062532	mRNA	ATPSCKMT
XM_049860228.1	LOC126062550	mRNA	DCAKD
XM_049860229.1	LOC126062550	mRNA	DCAKD
XM_049860230.1	LOC126062550	mRNA	DCAKD
XM_049860231.1	LOC126062550	mRNA	DCAKD
XM_049860232.1	LOC126062552	mRNA	VAT1
XM_049860233.1	LOC126062553	mRNA	IFI35
XM_049860234.1	LOC126062532	mRNA	ATPSCKMT
XM_049860235.1	LOC126062557	mRNA	LOC126062557
XM_049860236.1	LOC126062560	mRNA	STH
XM_049860237.1	LOC126062532	mRNA	ATPSCKMT
XM_049860238.1	LOC126062562	mRNA	LOC126062562
XM_049860239.1	LOC126062563	mRNA	BRCA1
XM_049860240.1	LOC126062563	mRNA	BRCA1
XM_049860241.1	LOC126062563	mRNA	BRCA1
XM_049860242.1	LOC126062564	mRNA	FLOT2
XM_049860243.1	LOC126062564	mRNA	FLOT2
XM_049860244.1	LOC126062532	mRNA	ATPSCKMT
XM_049860245.1	LOC126062564	mRNA	FLOT2
XM_049860246.1	LOC126062564	mRNA	FLOT2
XM_049860247.1	LOC126062564	mRNA	FLOT2
XM_049860248.1	LOC126062565	mRNA	DHRS13
XM_049860249.1	LOC126062566	mRNA	ERBB2
XM_049860250.1	LOC126062567	mRNA	MIEN1
XM_049860251.1	LOC126062568	mRNA	RPRML
XM_049860252.1	LOC126062569	mRNA	NAGS
XM_049860253.1	LOC126062532	mRNA	ATPSCKMT
XM_049860254.1	LOC126062570	mRNA	LOC126062570
XM_049860255.1	LOC126062571	mRNA	LOC126062571
XM_049860256.1	LOC126062572	mRNA	LOC126062572
XM_049860257.1	LOC126062573	mRNA	ASIC2
XM_049860258.1	LOC126062574	mRNA	SPACA3
XM_049860259.1	LOC126062575	mRNA	KLHL10
XM_049860260.1	LOC126062532	mRNA	ATPSCKMT
XM_049860261.1	LOC126062576	mRNA	LOC126062576
XM_049860262.1	LOC126062577	mRNA	ZNF286A
XM_049860263.1	LOC126062577	mRNA	ZNF286A
XM_049860264.1	LOC126062577	mRNA	ZNF286A
XM_049860265.1	LOC126062577	mRNA	ZNF286A
XM_049860266.1	LOC126062579	mRNA	LOC126062579
XM_049860267.1	LOC126062580	mRNA	LYRM9
XM_049860268.1	LOC126062532	mRNA	ATPSCKMT
XM_049860269.1	LOC126062580	mRNA	LYRM9
XM_049860270.1	LOC126062580	mRNA	LYRM9
XM_049860271.1	LOC126062580	mRNA	LYRM9
XM_049860272.1	LOC126062580	mRNA	LYRM9
XM_049860273.1	LOC126062580	mRNA	LYRM9
XM_049860274.1	LOC126062580	mRNA	LYRM9
XM_049860275.1	LOC126062581	mRNA	ZSWIM7
XM_049860276.1	LOC126062532	mRNA	ATPSCKMT
XM_049860277.1	LOC126062582	mRNA	NXPH3
XM_049860278.1	LOC126062582	mRNA	NXPH3
XM_049860279.1	LOC126062583	mRNA	LOC126062583
XM_049860280.1	LOC126062584	mRNA	CASC3
XM_049860281.1	LOC126062585	mRNA	AFMID
XM_049860282.1	LOC126062532	mRNA	ATPSCKMT
XM_049860283.1	LOC126062588	mRNA	PITPNM3
XM_049860284.1	LOC126062590	mRNA	CD300LF
XM_049860285.1	LOC126062590	mRNA	CD300LF
XM_049860286.1	LOC126062591	mRNA	RAB37
XM_049860287.1	LOC126062591	mRNA	RAB37
XM_049860288.1	LOC126062591	mRNA	RAB37
XM_049860289.1	LOC126062592	mRNA	LOC126062592
XM_049860290.1	LOC126062532	mRNA	ATPSCKMT
XM_049860291.1	LOC126062593	mRNA	LOC126062593
XM_049860292.1	LOC126062594	mRNA	LOC126062594
XM_049860293.1	LOC126062595	mRNA	GSG1L2
XM_049860294.1	LOC126062596	mRNA	DHRS7C
XM_049860295.1	LOC126062597	mRNA	TMEM235
XM_049860296.1	LOC126062597	mRNA	TMEM235
XM_049860297.1	LOC126062597	mRNA	TMEM235
XM_049860298.1	LOC126062597	mRNA	TMEM235
XM_049860299.1	LOC126062532	mRNA	ATPSCKMT
XM_049860300.1	LOC126062599	mRNA	KRBA2
XM_049860301.1	LOC126062600	mRNA	ODF4
XM_049860302.1	C19H17orf97	mRNA	LIAT1
XM_049860303.1	LOC126062602	mRNA	CCDC47
XM_049860304.1	LOC126062532	mRNA	ATPSCKMT
XM_049860305.1	LOC126062603	mRNA	CEP131
XM_049860306.1	LOC126062604	mRNA	WDR81
XM_049860307.1	LOC126062604	mRNA	WDR81
XM_049860308.1	LOC126062604	mRNA	WDR81
XM_049860309.1	LOC126062604	mRNA	WDR81
XM_049860310.1	LOC126062605	mRNA	TLCD2
XM_049860311.1	LOC126062606	mRNA	SLC35G6
XM_049860312.1	LOC126062532	mRNA	ATPSCKMT
XM_049860313.1	LOC126062607	mRNA	LOC126062607
XM_049860314.1	LOC126062609	mRNA	SPEM3
XM_049860315.1	LOC126062610	mRNA	LOC126062610
XM_049860316.1	LOC126062610	mRNA	LOC126062610
XM_049860317.1	LOC126062612	mRNA	LOC126062612
XM_049860318.1	LOC126062532	mRNA	ATPSCKMT
XM_049860319.1	LOC126062613	mRNA	TM4SF5
XM_049860320.1	LOC126062614	mRNA	GLTPD2
XM_049860321.1	LOC126062616	mRNA	NLRP1
XM_049860322.1	LOC126062617	mRNA	COL1A1
XM_049860323.1	LOC126062618	mRNA	JUP
XM_049860324.1	LOC126062618	mRNA	JUP
XM_049860325.1	LOC126062618	mRNA	JUP
XM_049860326.1	LOC126062532	mRNA	ATPSCKMT
XM_049860327.1	LOC126062619	mRNA	LOC126062619
XM_049860328.1	LOC126062620	mRNA	NHERF1
XM_049860329.1	LOC126062621	mRNA	LOC126062621
XM_049860330.1	C19H17orf49	mRNA	C19H17orf49
XM_049860331.1	C19H17orf49	mRNA	C19H17orf49
XM_049860332.1	C19H17orf49	mRNA	C19H17orf49
XM_049860333.1	LOC126062623	mRNA	RNASEK
XM_049860334.1	LOC126062532	mRNA	ATPSCKMT
XM_049860335.1	LOC126062624	mRNA	ALOX12
XM_049860336.1	LOC126062624	mRNA	ALOX12
XM_049860337.1	LOC126062625	mRNA	LOC126062625
XM_049860338.1	LOC126062627	mRNA	LOC126062627
XM_049860339.1	LOC126062628	mRNA	LOC126062628
XM_049860340.1	LOC126062629	mRNA	LOC126062629
XM_049860341.1	LOC126062532	mRNA	ATPSCKMT
XM_049860342.1	LOC126062630	mRNA	LOC126062630
XM_049860343.1	LOC126062631	mRNA	LOC126062631
XM_049860344.1	LOC126062632	mRNA	LOC126062632
XM_049860345.1	LOC126062633	mRNA	LOC126062633
XM_049860346.1	LOC126062635	mRNA	LOC126062635
XM_049860347.1	LOC126062636	mRNA	PER1
XM_049860348.1	LOC126062608	mRNA	LOC126062608
XM_049860349.1	LOC126062532	mRNA	ATPSCKMT
XM_049860350.1	LOC126062636	mRNA	PER1
XM_049860351.1	LOC126062636	mRNA	PER1
XM_049860352.1	LOC126062639	mRNA	STARD3
XM_049860353.1	LOC126062639	mRNA	STARD3
XM_049860354.1	LOC126062640	mRNA	TCAP
XM_049860355.1	LOC126062641	mRNA	LOC126062641
XM_049860356.1	LOC126062532	mRNA	ATPSCKMT
XM_049860357.1	LOC126062642	mRNA	HSF5
XM_049860358.1	LOC126062643	mRNA	ABI3
XM_049860359.1	LOC126062644	mRNA	PHOSPHO1
XM_049860360.1	LOC126062644	mRNA	PHOSPHO1
XM_049860361.1	LOC126062644	mRNA	PHOSPHO1
XM_049860362.1	LOC126062644	mRNA	PHOSPHO1
XM_049860363.1	LOC126062645	mRNA	GNGT2
XM_049860364.1	LOC126062645	mRNA	GNGT2
XM_049860365.1	LOC126062532	mRNA	ATPSCKMT
XM_049860366.1	LOC126062645	mRNA	GNGT2
XM_049860367.1	LOC126062645	mRNA	GNGT2
XM_049860368.1	LOC126062645	mRNA	GNGT2
XM_049860369.1	LOC126062645	mRNA	GNGT2
XM_049860370.1	LOC126062646	mRNA	SERPINF2
XM_049860371.1	LOC126062647	mRNA	SLC16A11
XM_049860372.1	LOC126062647	mRNA	SLC16A11
XM_049860373.1	LOC126062647	mRNA	SLC16A11
XM_049860374.1	LOC126062647	mRNA	SLC16A11
XM_049860375.1	LOC126062532	mRNA	ATPSCKMT
XM_049860376.1	LOC126062647	mRNA	SLC16A11
XM_049860377.1	LOC126062648	mRNA	RNF43
XM_049860378.1	LOC126062651	mRNA	CCT6B
XM_049860379.1	LOC126062651	mRNA	CCT6B
XM_049860380.1	LOC126062652	mRNA	ZNF830
XM_049860381.1	LOC126062653	mRNA	AIPL1
XM_049860382.1	LOC126062532	mRNA	ATPSCKMT
XM_049860383.1	LOC126062654	mRNA	EFCAB5
XM_049860384.1	LOC126062656	mRNA	POLDIP2
XM_049860385.1	LOC126062657	mRNA	TNFAIP1
XM_049860386.1	LOC126062658	mRNA	SPATA22
XM_049860387.1	LOC126062659	mRNA	CTC1
XM_049860388.1	LOC126062659	mRNA	CTC1
XM_049860389.1	LOC126062532	mRNA	ATPSCKMT
XM_049860390.1	LOC126062659	mRNA	CTC1
XM_049860391.1	LOC126062660	mRNA	PNMT
XM_049860392.1	LOC126062661	mRNA	DDX52
